nome,nome,votos
OSMARINO ANTONIO BUENO DE CASTRO,OSMARINO ANTONIO BUENO DE CASTRO,247.00000000000009
BENILDES DOS SANTOS SILVA,BENILDES DOS SANTOS SILVA,162.0
ANDERSON JOSE RAZORI,ANDERSON JOSE RAZORI,2932.9999999999995
GILBERTO HILARIO DA SILVA,GILBERTO HILARIO DA SILVA,299.9999999999999
LAURI DA SILVA GUERREIRO,LAURI DA SILVA GUERREIRO,760.0000000000002
DARCY GRAÇA VALERIO DE SOUSA,DARCY GRAÇA VALERIO DE SOUSA,390.0
RICARDO ZIMA AGUIAR,RICARDO ZIMA AGUIAR,655.9999999999997
RODRIGO FROTA,RODRIGO FROTA,1620.0000000000002
DARLENE MAQUINÉ DOS SANTOS,DARLENE MAQUINÉ DOS SANTOS,724.0
VALDIRENE PICANÇO DE CASTRO,VALDIRENE PICANÇO DE CASTRO,364.0
CLEISIANE OLIVEIRA DA SILVA,CLEISIANE OLIVEIRA DA SILVA,206.99999999999997
LUIZ ANTONIO CAMPOS CORREA,LUIZ ANTONIO CAMPOS CORREA,5584.999999999998
ALCINEIDE PEREIRA DA SILVA,ALCINEIDE PEREIRA DA SILVA,109.99999999999997
GABRIELA PROTÁSIO MOTA,GABRIELA PROTÁSIO MOTA,7262.999999999998
GILDASIO DE CERQUEIRA DALTRO FILHO,GILDASIO DE CERQUEIRA DALTRO FILHO,304.00000000000006
JAMERSON LUIZ GONÇALVES DOS SANTOS,JAMERSON LUIZ GONÇALVES DOS SANTOS,5713.000000000005
VALDECI BARBOSA BRITO,VALDECI BARBOSA BRITO,26.999999999999996
JOSÉ RUDIVAL SANTOS DE OLIVEIRA,JOSÉ RUDIVAL SANTOS DE OLIVEIRA,844.0000000000001
GILDASIO CARVALHO DA CUNHA,GILDASIO CARVALHO DA CUNHA,2288.0000000000005
CHRISTIANO PABLO ALVES NEIVA,CHRISTIANO PABLO ALVES NEIVA,595.0000000000001
PAULA CRISTINA DE SIQUEIRA PINHEIRO,PAULA CRISTINA DE SIQUEIRA PINHEIRO,155.99999999999994
MAGNO OLIVEIRA ROCHA,MAGNO OLIVEIRA ROCHA,1120.9999999999998
ALANA MARIA FERREIRA BISPO,ALANA MARIA FERREIRA BISPO,853.9999999999998
FRANDERRAK DOS SANTOS MASCARENHAS,FRANDERRAK DOS SANTOS MASCARENHAS,3208.9999999999977
JOILSON BARROS SANTOS,JOILSON BARROS SANTOS,1523.0000000000007
UILSON MAGALHAES SILVA,UILSON MAGALHAES SILVA,1330.0000000000005
DAMIÃO DOS SANTOS,DAMIÃO DOS SANTOS,1943.9999999999995
JOSÉ WELLINGTON ALVES DOS SANTOS,JOSÉ WELLINGTON ALVES DOS SANTOS,1034.9999999999998
AUGUSTO CESAR RIBEIRO JAMBEIRO,AUGUSTO CESAR RIBEIRO JAMBEIRO,0.0
EDVANIA SANTOS MOURA,EDVANIA SANTOS MOURA,43.99999999999999
SIDINEA ALMEIDA PEDREIRA VRBATA,SIDINEA ALMEIDA PEDREIRA VRBATA,2511.9999999999995
ZILMAR ALVERITA DA SILVA,ZILMAR ALVERITA DA SILVA,4780.999999999998
GUILHERME GOMES DE VASCONCELLOS,GUILHERME GOMES DE VASCONCELLOS,398.9999999999999
MARCIO VINICIUS FEITOSA RAMOS,MARCIO VINICIUS FEITOSA RAMOS,3527.999999999998
MAIARA SANTOS DE CARVALHO,MAIARA SANTOS DE CARVALHO,80.00000000000003
MARIA FERREIRA DE SOUZA,MARIA FERREIRA DE SOUZA,61.00000000000001
CLEIDE MERCÊS COUTINHO,CLEIDE MERCÊS COUTINHO,844.0000000000001
REINALDO DA CRUZ MARTINS,REINALDO DA CRUZ MARTINS,684.0000000000002
ANTONIA FERREIRA DE SOUSA NETA,ANTONIA FERREIRA DE SOUSA NETA,304.00000000000006
SOLANGE SILVA DE JESUS,SOLANGE SILVA DE JESUS,82.00000000000003
NEWTON JOÃO TEIXEIRA JUNIOR,NEWTON JOÃO TEIXEIRA JUNIOR,3598.999999999998
ELIEIDE MACIEL DE OLIVEIRA BORGES,ELIEIDE MACIEL DE OLIVEIRA BORGES,96.0
ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,159839.99999999988
BENITO DA GAMA SANTOS,BENITO DA GAMA SANTOS,71372.00000000003
CESAR JOAO MARTINS PERCO,CESAR JOAO MARTINS PERCO,1299.0
FELIX DE ALMEIDA MENDONÇA JUNIOR,FELIX DE ALMEIDA MENDONÇA JUNIOR,130582.99999999999
FLÁVIA GHISSONI DOS SANTOS,FLÁVIA GHISSONI DOS SANTOS,1164.9999999999998
NALVA SOUZA SAMPAIO,NALVA SOUZA SAMPAIO,1384.0000000000002
NIVALDO TEIXEIRA LIMA FILHO,NIVALDO TEIXEIRA LIMA FILHO,1560.0000000000005
ODIOSVALDO BOMFIM VIGAS,ODIOSVALDO BOMFIM VIGAS,12242.000000000004
REGINA PATRÍCIA COSTA MORELLI DOS SANTOS,REGINA PATRÍCIA COSTA MORELLI DOS SANTOS,693.9999999999999
SEVERIANO ALVES DE SOUZA,SEVERIANO ALVES DE SOUZA,28275.999999999996
AFONSO BANDEIRA FLORENCE,AFONSO BANDEIRA FLORENCE,82661.00000000003
ALICE MAZZUCO PORTUGAL,ALICE MAZZUCO PORTUGAL,72681.99999999997
AMAURI SANTOS TEIXEIRA,AMAURI SANTOS TEIXEIRA,50681.000000000044
DANIEL GOMES DE ALMEIDA,DANIEL GOMES DE ALMEIDA,135382.00000000003
DAVIDSON DE MAGALHÃES SANTOS,DAVIDSON DE MAGALHÃES SANTOS,65170.99999999998
ELISANGELA DOS SANTOS ARAUJO,ELISANGELA DOS SANTOS ARAUJO,31503.000000000015
EMILIANO JOSÉ DA SILVA FILHO,EMILIANO JOSÉ DA SILVA FILHO,63623.99999999995
GERALDO SIMÕES DE OLIVEIRA,GERALDO SIMÕES DE OLIVEIRA,55636.00000000002
HENRIQUE TAVARES BARREIROS,HENRIQUE TAVARES BARREIROS,3944.999999999997
JORGE JOSÉ SANTOS PEREIRA SOLLA,JORGE JOSÉ SANTOS PEREIRA SOLLA,125159.0
JOSIAS GOMES DA SILVA,JOSIAS GOMES DA SILVA,98870.99999999993
JOSÉ LUIZ RESSURREIÇÃO DOS SANTOS,JOSÉ LUIZ RESSURREIÇÃO DOS SANTOS,0.0
LUIZ ALBERTO SILVA DOS SANTOS,LUIZ ALBERTO SILVA DOS SANTOS,48530.99999999999
LUIZ CARLOS CAETANO,LUIZ CARLOS CAETANO,125862.00000000001
MOEMA ISABEL PASSOS GRAMACHO,MOEMA ISABEL PASSOS GRAMACHO,81414.00000000001
NELSON VICENTE PORTELA PELLEGRINO,NELSON VICENTE PORTELA PELLEGRINO,111251.99999999991
ROBINSON SANTOS ALMEIDA,ROBINSON SANTOS ALMEIDA,64265.000000000015
VALMIR CARLOS DA ASSUNÇÃO,VALMIR CARLOS DA ASSUNÇÃO,123283.99999999994
WALDENOR ALVES PEREIRA FILHO,WALDENOR ALVES PEREIRA FILHO,114965.00000000009
YULO OITICICA PEREIRA,YULO OITICICA PEREIRA,56506.999999999985
EDSON SAMPAIO PIMENTA,EDSON SAMPAIO PIMENTA,51676.00000000001
FERNANDO DANTAS TORRES,FERNANDO DANTAS TORRES,66215.00000000003
JOSÉ NUNES SOARES,JOSÉ NUNES SOARES,105776.00000000006
JOSÉ CARLOS LEÃO DE ARAUJO,JOSÉ CARLOS LEÃO DE ARAUJO,72012.99999999996
JUSMARI TEREZINHA DE SOUZA OLIVEIRA,JUSMARI TEREZINHA DE SOUZA OLIVEIRA,56206.00000000004
PAULO SERGIO PARANHOS DE MAGALHÃES,PAULO SERGIO PARANHOS DE MAGALHÃES,77045.00000000001
JOÃO CARLOS PAOLILO BACELAR FILHO,JOÃO CARLOS PAOLILO BACELAR FILHO,111642.99999999997
JOSÉ ALVES ROCHA,JOSÉ ALVES ROCHA,101663.00000000009
PEDRO ALCANTARA DE SOUZA,PEDRO ALCANTARA DE SOUZA,16694.00000000001
CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO,CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO,125605.00000000009
JOÃO HONORATO NASCIMENTO CASTRO,JOÃO HONORATO NASCIMENTO CASTRO,6960.000000000005
MÁRIO SÍLVIO MENDES NEGROMONTE JÚNIOR,MÁRIO SÍLVIO MENDES NEGROMONTE JÚNIOR,169214.99999999988
ROBERTO PEREIRA DE BRITTO,ROBERTO PEREIRA DE BRITTO,110822.00000000003
RONALDO CARLETTO,RONALDO CARLETTO,148628.00000000006
ÉRICA BATISTA DE SANTANA,ÉRICA BATISTA DE SANTANA,3245.9999999999973
DILEUZA DE SOUZA PINTO,DILEUZA DE SOUZA PINTO,52.00000000000001
TABATA PRISCILA SILVA CERQUEIRA,TABATA PRISCILA SILVA CERQUEIRA,117.00000000000004
SERGIO LUIS LACERDA BRITO,SERGIO LUIS LACERDA BRITO,83657.99999999999
JOSE CARLOS LELIS COSTA,JOSE CARLOS LELIS COSTA,6181.999999999996
DOMINGOS LEONELLI NETTO,DOMINGOS LEONELLI NETTO,21958.999999999985
ENOQUE MENESES SILVA,ENOQUE MENESES SILVA,1725.9999999999995
DEJANIRA ROBERTA DE MORAES BORGES,DEJANIRA ROBERTA DE MORAES BORGES,555.0
JOCELIO RAMOS DE OLIVEIRA,JOCELIO RAMOS DE OLIVEIRA,2745.9999999999995
ANTONIO TADEU NASCIMENTO FERNANDES,ANTONIO TADEU NASCIMENTO FERNANDES,54172.000000000044
ADALBERTO SOUZA GALVAO,ADALBERTO SOUZA GALVAO,96133.99999999997
GERALDO JOSE BITTENCOURT DA COSTA,GERALDO JOSE BITTENCOURT DA COSTA,1079.9999999999998
LANDISVALTH DOS SANTOS LIMA,LANDISVALTH DOS SANTOS LIMA,901.0000000000003
CREUZA MARIA OLIVEIRA,CREUZA MARIA OLIVEIRA,0.0
TADEU LUCAS SANTOS CORREIA,TADEU LUCAS SANTOS CORREIA,1199.0
MARCELO SIQUEIRA BARRETO,MARCELO SIQUEIRA BARRETO,7306.0
ADILSON VICENTE DA SILVA,ADILSON VICENTE DA SILVA,6268.0
AMADEUS DOS SANTOS SILVA,AMADEUS DOS SANTOS SILVA,4806.0
ANDRÉ LUIZ ARAÚJO FEITOSA,ANDRÉ LUIZ ARAÚJO FEITOSA,811.0
CLEBER ROBERTO PINHO DA SILVA,CLEBER ROBERTO PINHO DA SILVA,1969.0000000000005
CRISTIANE BACELAR TEGOURTI,CRISTIANE BACELAR TEGOURTI,137.00000000000006
GENIVALDO PEREIRA DO NASCIMENTO,GENIVALDO PEREIRA DO NASCIMENTO,477.99999999999983
MARIA LUCIA SILVA NASCIMENTO,MARIA LUCIA SILVA NASCIMENTO,206.99999999999997
TATIANA MARIA PARAISO,TATIANA MARIA PARAISO,4978.000000000001
NADJARA LIMA REGIS,NADJARA LIMA REGIS,8394.000000000007
MILTON GUIMARAES BEZERRA FILHO,MILTON GUIMARAES BEZERRA FILHO,2732.0000000000005
JOVENICE DOS SANTOS SILVA,JOVENICE DOS SANTOS SILVA,902.9999999999997
ALECCIENE CHAVES GUSMAO,ALECCIENE CHAVES GUSMAO,1523.0000000000007
NAYANA MOTA GUSMÃO DA SILVA,NAYANA MOTA GUSMÃO DA SILVA,4856.999999999997
RILDO SANTOS SOUZA,RILDO SANTOS SOUZA,132.0
ROQUE CAZUMBÁ DE QUEIROZ,ROQUE CAZUMBÁ DE QUEIROZ,1780.9999999999995
EDSON FERREIRA NUNES,EDSON FERREIRA NUNES,87.99999999999999
JOSE ABILIO SILVA DE SANTANA,JOSE ABILIO SILVA DE SANTANA,34124.000000000015
EDSON ROBERTO DA SILVA VIEIRA,EDSON ROBERTO DA SILVA VIEIRA,263.99999999999994
SEVERINO DE SANTANA,SEVERINO DE SANTANA,1215.9999999999995
JORGE FERREIRA DOS SANTOS,JORGE FERREIRA DOS SANTOS,1016.0
DURVAL QUEIROZ ALVES NETO,DURVAL QUEIROZ ALVES NETO,174.99999999999991
ALEXANDRE GOMES MARQUES,ALEXANDRE GOMES MARQUES,12881.999999999998
FREDERICO FERRAZ MELO,FREDERICO FERRAZ MELO,1847.9999999999998
JOCEVAL RODRIGUES DOS SANTOS,JOCEVAL RODRIGUES DOS SANTOS,36779.0
LUIZA GLAUCIA BASTOS PINHEIRO,LUIZA GLAUCIA BASTOS PINHEIRO,309.00000000000006
MARLENE MOTA SEPULVEDA BALTHAZAR DA SILVEIRA,MARLENE MOTA SEPULVEDA BALTHAZAR DA SILVEIRA,51.00000000000001
NEIDE AZEVEDO DE JESUS ARAUJO,NEIDE AZEVEDO DE JESUS ARAUJO,0.0
SINVAL MOTA MASCARENHAS,SINVAL MOTA MASCARENHAS,1566.0
JOSÉ ALVARO FRANÇA RIOS,JOSÉ ALVARO FRANÇA RIOS,1970.9999999999998
ALONSO JOSE DOS SANTOS CAMANDAROBA,ALONSO JOSE DOS SANTOS CAMANDAROBA,1476.0000000000005
ANTONMARA MAGALHÃES FRAGA LIMA,ANTONMARA MAGALHÃES FRAGA LIMA,659.9999999999998
EDIGAR EVANGELISTA DOS ANJOS,EDIGAR EVANGELISTA DOS ANJOS,22397.99999999999
IVANILSON GOMES DOS SANTOS,IVANILSON GOMES DOS SANTOS,22782.00000000002
JOSE LUIZ DE SOUZA,JOSE LUIZ DE SOUZA,1375.9999999999993
MARCELO BORGES BOTELHO,MARCELO BORGES BOTELHO,2428.0000000000005
RAMON DE SENA SOUZA,RAMON DE SENA SOUZA,4899.999999999998
TARCISIO GAMA MACHADO,TARCISIO GAMA MACHADO,1564.9999999999998
DAVID SALOMÃO DOS SANTOS LIMA,DAVID SALOMÃO DOS SANTOS LIMA,5666.999999999997
RAMON VINICIUS MORAES DIAS MIRANDA DOS SANTOS,RAMON VINICIUS MORAES DIAS MIRANDA DOS SANTOS,531.0000000000001
RIVAILTON PINTO VELOSO DA SILVA,RIVAILTON PINTO VELOSO DA SILVA,6189.000000000002
ANTONIO PEREIRA DE ARAUJO NETO,ANTONIO PEREIRA DE ARAUJO NETO,347.99999999999994
ULDURICO ALENCAR PINTO,ULDURICO ALENCAR PINTO,39904.00000000001
JOSE RAIMUNDO DA SILVA,JOSE RAIMUNDO DA SILVA,1137.0
CLAUDIO CAJADO SAMPAIO,CLAUDIO CAJADO SAMPAIO,89118.0
CLÁUDIO PINHEIRO TABOADA,CLÁUDIO PINHEIRO TABOADA,13244.999999999993
ELMAR JOSÉ VIEIRA NASCIMENTO,ELMAR JOSÉ VIEIRA NASCIMENTO,88334.00000000003
GERSON SILVA GABRIELLI,GERSON SILVA GABRIELLI,16907.999999999996
JOSÉ CARLOS ALELUIA COSTA,JOSÉ CARLOS ALELUIA COSTA,101923.99999999994
JOSÉ FRANCISCO PINTO,JOSÉ FRANCISCO PINTO,55170.000000000044
LEONEL CRISTO PONTES,LEONEL CRISTO PONTES,1934.9999999999995
LUCIANO FRED BRAGA PENHA,LUCIANO FRED BRAGA PENHA,61898.99999999998
MARCELO DE MELO SILVA,MARCELO DE MELO SILVA,24822.99999999999
PAULO VELLOSO DANTAS AZI,PAULO VELLOSO DANTAS AZI,110661.99999999993
ANTONIO JOSÉ IMBASSAHY DA SILVA,ANTONIO JOSÉ IMBASSAHY DA SILVA,120479.00000000006
CARLOS EDUARDO LOPES BRAGA,CARLOS EDUARDO LOPES BRAGA,361.00000000000017
GUILHERME JOSÉ DA SILVA VIANNA FILHO,GUILHERME JOSÉ DA SILVA VIANNA FILHO,426.0000000000001
JOÃO GUALBERTO VASCONCELOS,JOÃO GUALBERTO VASCONCELOS,117670.99999999991
JUTAHY MAGALHÃES JUNIOR,JUTAHY MAGALHÃES JUNIOR,108476.00000000007
LUISLINDA DIAS DE VALOIS SANTOS,LUISLINDA DIAS DE VALOIS SANTOS,9557.000000000007
MOISES BARBOSA DOS SANTOS,MOISES BARBOSA DOS SANTOS,2370.000000000001
ANA RITA TAVARES TEIXEIRA,ANA RITA TAVARES TEIXEIRA,18084.000000000004
KATIA HELENA BACELAR RIBEIRO DOS SANTOS,KATIA HELENA BACELAR RIBEIRO DOS SANTOS,9.000000000000002
MAURICIO GONÇALVES TRINDADE,MAURICIO GONÇALVES TRINDADE,46555.00000000002
ADALBERTO LELIS FILHO,ADALBERTO LELIS FILHO,0.0
JOSÉ AUGUSTO NOGUEIRA DA SILVA,JOSÉ AUGUSTO NOGUEIRA DA SILVA,1609.0000000000005
JOSÉ RAIMUNDO SAMPAIO OLIVEIRA,JOSÉ RAIMUNDO SAMPAIO OLIVEIRA,6240.999999999997
LUCIMARA ANDRADE BOMFIM,LUCIMARA ANDRADE BOMFIM,47.00000000000001
LUCIO QUADROS VIEIRA LIMA,LUCIO QUADROS VIEIRA LIMA,222164.00000000006
SAUL LOMANTO FERNANDES,SAUL LOMANTO FERNANDES,2748.999999999999
ALBERTO FÁBIO FERREIRA DE SANTANA,ALBERTO FÁBIO FERREIRA DE SANTANA,4849.999999999996
SILVIO ALVES DOS SANTOS,SILVIO ALVES DOS SANTOS,1319.9999999999998
FABIO SERRAVALLE FRANCO,FABIO SERRAVALLE FRANCO,2622.9999999999995
JOAO CARLOS BACELAR BATISTA,JOAO CARLOS BACELAR BATISTA,95158.00000000006
NEREU PAULO BERTOLI,NEREU PAULO BERTOLI,5409.999999999998
ACELINO FREITAS,ACELINO FREITAS,23017.000000000004
ADSON MUNIZ SANTOS,ADSON MUNIZ SANTOS,477.99999999999983
EDILEUZA SILVA SOUZA,EDILEUZA SILVA SOUZA,1042.0000000000002
ERONILDES VASCONCELOS CARVALHO,ERONILDES VASCONCELOS CARVALHO,116912.00000000003
JOSÉ CARLOS DE JESUS RODRIGUES,JOSÉ CARLOS DE JESUS RODRIGUES,0.0
MÁRCIO CARLOS MARINHO,MÁRCIO CARLOS MARINHO,117470.00000000003
JOAO LUIZ CORREIA ARGOLO DOS SANTOS,JOAO LUIZ CORREIA ARGOLO DOS SANTOS,63649.000000000044
COLBERT MARTINS DA SILVA FILHO,COLBERT MARTINS DA SILVA FILHO,57361.99999999998
ARTHUR DE OLIVEIRA MAIA DA SILVA,ARTHUR DE OLIVEIRA MAIA DA SILVA,95697.99999999994
TABAJARA SOARES MARQUES,TABAJARA SOARES MARQUES,4693.999999999996
MARCOS ANTÔNIO MEDRADO,MARCOS ANTÔNIO MEDRADO,56229.99999999999
CLAUDIO ROBERTO OLIVEIRA PINA,CLAUDIO ROBERTO OLIVEIRA PINA,1207.0000000000002
ANTONIO LAZARO SILVA,ANTONIO LAZARO SILVA,161437.99999999994
CLAUDIO DOS SANTOS NASCIMENTO,CLAUDIO DOS SANTOS NASCIMENTO,987.0000000000005
ERIVELTON LIMA SANTANA,ERIVELTON LIMA SANTANA,74836.00000000001
GIVALDO FIUZA DE ALMEIDA,GIVALDO FIUZA DE ALMEIDA,0.0
INÁCIA CONCEIÇÃO SANTOS,INÁCIA CONCEIÇÃO SANTOS,474.00000000000006
NERIVALDO DO ESPIRITO SANTO DOS SANTOS,NERIVALDO DO ESPIRITO SANTO DOS SANTOS,6642.999999999995
ROSE KATIANI OLIVEIRA DA SILVA,ROSE KATIANI OLIVEIRA DA SILVA,323.99999999999994
SARA QUEIROZ DOS SANTOS,SARA QUEIROZ DOS SANTOS,340.9999999999999
SIMONE DOS SANTOS OLIVEIRA,SIMONE DOS SANTOS OLIVEIRA,718.0000000000002
SELMA SILVA DE OLIVEIRA,SELMA SILVA DE OLIVEIRA,317.99999999999994
YURI BITTENCOURT NEVES,YURI BITTENCOURT NEVES,1930.0000000000002
JOAO ALCIDES REIS DE FREITAS,JOAO ALCIDES REIS DE FREITAS,933.0000000000002
WILLIAN ACHAN,WILLIAN ACHAN,2847.000000000001
ELIONAI FERREIRA SANTOS,ELIONAI FERREIRA SANTOS,443.99999999999994
CLEONILDO SANTOS TIBÚRCIO,CLEONILDO SANTOS TIBÚRCIO,65.99999999999997
JOAO LUIZ SILVA SANTOS,JOAO LUIZ SILVA SANTOS,7448.999999999996
PAULO MIGUEL BRANDAO DE SOUZA,PAULO MIGUEL BRANDAO DE SOUZA,741.0
VALCREDES ALVES SIARA,VALCREDES ALVES SIARA,5095.000000000001
ALVIR DOS SANTOS SILVA,ALVIR DOS SANTOS SILVA,3141.0000000000005
DERMIVAL DA CRUZ SANTOS,DERMIVAL DA CRUZ SANTOS,1734.0000000000005
DIVA MARIA DA SILVA,DIVA MARIA DA SILVA,390.9999999999999
EDCHARLES ALVINO DE OLIVEIRA,EDCHARLES ALVINO DE OLIVEIRA,253.99999999999991
EMANOEL FERREIRA COSTA DA ROCHA,EMANOEL FERREIRA COSTA DA ROCHA,1319.9999999999998
HUMBERTO LOPES CEDRAZ,HUMBERTO LOPES CEDRAZ,11623.999999999998
JOSAFA RAMOS DOS SANTOS,JOSAFA RAMOS DOS SANTOS,18654.99999999999
JOSE ANTONIO DE FREITAS JUNIOR,JOSE ANTONIO DE FREITAS JUNIOR,5916.999999999995
LUIZ CARLOS BASSUMA,LUIZ CARLOS BASSUMA,18062.999999999985
MANOEL SANTOS LIMA,MANOEL SANTOS LIMA,0.0
OTAVIO JOEL DE ARAUJO,OTAVIO JOEL DE ARAUJO,5883.000000000004
ROBÉRIO ALVES NEVES,ROBÉRIO ALVES NEVES,2341.0
RUDIVAL JOSE DOS SANTOS,RUDIVAL JOSE DOS SANTOS,600.0
VALDILSON DA SILVA ROCHA,VALDILSON DA SILVA ROCHA,1153.0000000000005
JOSEPH WALLACE FARIA BANDEIRA,JOSEPH WALLACE FARIA BANDEIRA,0.0
ELIVAL VIEIRA DOS SANTOS,ELIVAL VIEIRA DOS SANTOS,2511.9999999999995
RAIMUNDO MOISÉS DA SILVA CALIXTO,RAIMUNDO MOISÉS DA SILVA CALIXTO,1225.0000000000005
IVANILDES DOS PASSOS VAZ,IVANILDES DOS PASSOS VAZ,158.99999999999994
RAIMUNDO JOSE DE JESUS GONÇALVES,RAIMUNDO JOSE DE JESUS GONÇALVES,609.0000000000002
DERISVALDO DA SILVA BONFIM,DERISVALDO DA SILVA BONFIM,767.0000000000001
MANOELITO ARGOLO DOS SANTOS JUNIOR,MANOELITO ARGOLO DOS SANTOS JUNIOR,75.0
EDILSON VICENTE CARNEIRO DE ALMEIDA,EDILSON VICENTE CARNEIRO DE ALMEIDA,2056.000000000001
ADRIANO ROBERTO DO VALE,ADRIANO ROBERTO DO VALE,550.9999999999998
ORLANGELO ALMEIDA PEREIRA,ORLANGELO ALMEIDA PEREIRA,355.0
RAIMUNDO FLAVIO FERREIRA FRANCA,RAIMUNDO FLAVIO FERREIRA FRANCA,2009.0000000000005
PAULO AYRTON LINHARES FEIJÃO,PAULO AYRTON LINHARES FEIJÃO,3973.0000000000014
PAULO CESAR PAIVA DE SOUZA LIMA,PAULO CESAR PAIVA DE SOUZA LIMA,1962.000000000001
ANTÔNIO ALMIR DE SOUSA,ANTÔNIO ALMIR DE SOUSA,6540.000000000001
GRACIA MARIA LAFAYETE SANTOS,GRACIA MARIA LAFAYETE SANTOS,758.0000000000003
MARIA DE LOURDES DA SILVA BARBOSA,MARIA DE LOURDES DA SILVA BARBOSA,186.00000000000003
ANTONIO CARLOS DE SA BRANDAO,ANTONIO CARLOS DE SA BRANDAO,1365.0000000000002
PAULO ROBERTO BERNARDO DA SILVA,PAULO ROBERTO BERNARDO DA SILVA,2389.999999999999
FRANCISCO ERNESTO MARTINS DA SILVA,FRANCISCO ERNESTO MARTINS DA SILVA,1588.0000000000007
LEDA MARIA DO NASCIMENTO PEREIRA,LEDA MARIA DO NASCIMENTO PEREIRA,469.00000000000006
MARIGISA LIMA DA PAZ,MARIGISA LIMA DA PAZ,446.00000000000017
WELLINGTON SILVA BRITO,WELLINGTON SILVA BRITO,6729.000000000002
JADSON SARTO ANGELO OLIVEIRA DE PONTES,JADSON SARTO ANGELO OLIVEIRA DE PONTES,4771.000000000004
ELIANE MARIA LIMA QUEIROZ,ELIANE MARIA LIMA QUEIROZ,618.0
DOMINGOS SAVIO BEZERRA GONÇALVES,DOMINGOS SAVIO BEZERRA GONÇALVES,1574.0000000000002
ANTONIO FERNANDES DA SILVA FILHO,ANTONIO FERNANDES DA SILVA FILHO,2481.999999999999
MORONI BING TORGAN,MORONI BING TORGAN,277773.9999999999
JOÃO ARTHUR PESSOA DE CARVALHO,JOÃO ARTHUR PESSOA DE CARVALHO,4934.999999999998
FRANCISCO EVANDRO DE CARVALHO,FRANCISCO EVANDRO DE CARVALHO,1955.9999999999998
MARIA NEIDE FILGUEIRA PIANCO PINHEIRO,MARIA NEIDE FILGUEIRA PIANCO PINHEIRO,3546.9999999999995
RAYLLANE ROBERTA ANGELO DA SILVA,RAYLLANE ROBERTA ANGELO DA SILVA,579.0
ABRAAO LUCIANO DOS SANTOS COSTA,ABRAAO LUCIANO DOS SANTOS COSTA,1527.0000000000005
DIONES DA SILVA MOURA,DIONES DA SILVA MOURA,268.0
FRANCISCO VAIDON OLIVEIRA,FRANCISCO VAIDON OLIVEIRA,9445.000000000007
AMILTON ALVES GOMES,AMILTON ALVES GOMES,3341.999999999998
DULCILDO BEZERRA DE OLIVEIRA,DULCILDO BEZERRA DE OLIVEIRA,130.99999999999997
ELISANGELA PICANÇO COSTA,ELISANGELA PICANÇO COSTA,14.999999999999998
FRANCINETE MARQUES DE OLIVEIRA,FRANCINETE MARQUES DE OLIVEIRA,309.99999999999994
GILVAN LUIZ PEREIRA,GILVAN LUIZ PEREIRA,381.9999999999999
HELOISA CRISTINA GOMES DE BRITO,HELOISA CRISTINA GOMES DE BRITO,110.99999999999996
IBERNON DA PAZ MONTEIRO,IBERNON DA PAZ MONTEIRO,2926.9999999999995
JOSE AMERICO BARROS DA ROCHA FILHO,JOSE AMERICO BARROS DA ROCHA FILHO,6327.000000000005
JOSE CELIO GOMES,JOSE CELIO GOMES,728.0000000000001
LUIS LEÃO DA SILVA,LUIS LEÃO DA SILVA,653.0000000000001
MARIA CRISTINA SILVA SANTOS,MARIA CRISTINA SILVA SANTOS,738.9999999999998
MEIRIANE DE MORAIS LIMA,MEIRIANE DE MORAIS LIMA,335.99999999999994
RIBAMAR VIANA DA SILVA,RIBAMAR VIANA DA SILVA,8600.999999999995
MOSES HAENDEL MELO RODRIGUES,MOSES HAENDEL MELO RODRIGUES,147044.00000000003
EDILSON ALVES MARTINS PINTO,EDILSON ALVES MARTINS PINTO,1200.0
MARIA CECILIA FEITOZA GOMES,MARIA CECILIA FEITOZA GOMES,2557.999999999999
JOSE LUCIANO MUNIZ LIMA,JOSE LUCIANO MUNIZ LIMA,3445.999999999998
LUISA GONÇALVES DA SILVA,LUISA GONÇALVES DA SILVA,1033.9999999999998
PAULO ALBERTO LIMA VIANA,PAULO ALBERTO LIMA VIANA,463.0
VALDIR BARBOSA DE MEDEIROS,VALDIR BARBOSA DE MEDEIROS,1050.0000000000002
NAGEL SILVA DA CUNHA,NAGEL SILVA DA CUNHA,292.0000000000001
PEDRO WILSON DE SOUSA OLIVEIRA,PEDRO WILSON DE SOUSA OLIVEIRA,449.00000000000006
SORAYA VANINI TUPINAMBA,SORAYA VANINI TUPINAMBA,5056.0
JOSÉ ERNESTO RODRIGUES SALES,JOSÉ ERNESTO RODRIGUES SALES,213.99999999999991
FRANCILENE CÂNDIDO DOS SANTOS,FRANCILENE CÂNDIDO DOS SANTOS,1113.0000000000005
ADELITA MONTEIRO NUNES,ADELITA MONTEIRO NUNES,4647.000000000004
FRANCISCO RIBEIRO TORRES,FRANCISCO RIBEIRO TORRES,367.99999999999994
FRANCISCO JOSÉ GOMES,FRANCISCO JOSÉ GOMES,4342.999999999996
